Sale_Id,Category,Price,Quantity,Sales,Discount_%,Net_Sales,Date,Country,City,Store_Type,Gender,Rating
SL-00237,Masala chai,5.68,14,79.52,15,67.59,2024-02-07,UAE,Abu Dhabi,Convenience Store,Female,4.1
SL-00238,Camel milk,12.81,73,935.13,20,748.1,2025-08-27,UAE,Abu Dhabi,Convenience Store,Female,1.3
SL-00239,Juice,8.59,36,309.24,30,216.47,2024-06-01,UAE,Ras Al Khaimah,Cafe,Male,4.9
SL-00240,Masala chai,6.97,44,306.68,20,245.34,2025-08-10,UAE,Sharjah,Hypermarket,Male,3.0
SL-00241,Camel milk,8.54,18,153.72,25,115.29,2025-10-12,UAE,Sharjah,Online,Female,1.6
SL-00242,Soft drinks,3.31,79,261.49,10,235.34,2023-05-10,UAE,Abu Dhabi,Online,Other,4.0
SL-00243,Laban,4.35,66,287.1,20,229.68,2024-02-17,UAE,Ajman,Cafe,Male,4.3
SL-00244,Masala chai,6.37,54,343.98,20,275.18,2022-07-21,UAE,Sharjah,Supermarket,Female,2.1
SL-00245,Arabic coffee,5.51,62,341.62,5,324.54,2022-09-19,UAE,Ras Al Khaimah,Cafe,Female,2.5
SL-00246,Camel milk,14.87,90,1338.3,0,1338.3,2024-08-18,UAE,Abu Dhabi,Supermarket,Male,2.7
SL-00247,Arabic coffee,7.04,65,457.6,30,320.32,2020-09-12,UAE,Ras Al Khaimah,Online,Female,3.9
SL-00248,Arabic coffee,6.38,27,172.26,20,137.81,2021-12-10,UAE,Sharjah,Online,Female,2.3
SL-00249,Juice,9.47,44,416.68,20,333.34,2022-10-06,UAE,Sharjah,Convenience Store,Female,1.8
SL-00250,Masala chai,5.79,29,167.91,10,151.12,2025-06-25,UAE,Umm Al Quwain,Convenience Store,Female,3.8
SL-00251,Masala chai,5.4,72,388.8,30,272.16,2024-04-04,UAE,Fujairah,Convenience Store,Male,3.3
SL-00252,Juice,8.91,99,882.09,30,617.46,2020-11-19,UAE,Abu Dhabi,Convenience Store,Male,4.8
SL-00253,Masala chai,7.62,84,640.08,10,576.07,2023-01-15,UAE,Fujairah,Online,Male,4.3
SL-00254,Laban,5.78,18,104.04,0,104.04,2025-12-15,UAE,Ras Al Khaimah,Cafe,Male,1.2
SL-00255,Soft drinks,4.55,7,31.85,0,31.85,2021-07-17,UAE,Ajman,Convenience Store,Female,1.4
SL-00256,Camel milk,19.57,21,410.97,15,349.32,2023-03-22,UAE,Fujairah,Online,Male,1.8
SL-00257,Masala chai,4.43,8,35.44,30,24.81,2020-06-01,UAE,Dubai,Cafe,Male,4.0
SL-00258,Soft drinks,3.67,23,84.41,0,84.41,2023-03-31,UAE,Umm Al Quwain,Online,Female,1.7
SL-00259,Camel milk,8.11,73,592.03,20,473.62,2025-11-17,UAE,Dubai,Convenience Store,Male,5.0
SL-00260,Juice,9.34,18,168.12,30,117.68,2023-09-16,UAE,Ras Al Khaimah,Online,Male,4.2
SL-00261,Soft drinks,4.92,83,408.36,10,367.52,2023-04-23,UAE,Fujairah,Hypermarket,Male,2.3
SL-00262,Laban,5.7,25,142.5,5,135.38,2020-12-21,UAE,Ras Al Khaimah,Online,Female,3.1
SL-00263,Juice,8.02,24,192.48,5,182.86,2024-04-20,UAE,Ajman,Convenience Store,Female,1.0
SL-00264,Soft drinks,3.79,35,132.65,10,119.38,2024-01-12,UAE,Sharjah,Cafe,Female,1.0
SL-00265,Arabic coffee,7.36,86,632.96,0,632.96,2023-06-27,UAE,Ajman,Convenience Store,Male,3.7
SL-00266,Arabic coffee,6.17,38,234.46,10,211.01,2021-09-19,UAE,Ras Al Khaimah,Hypermarket,Male,1.5
SL-00267,Juice,8.49,78,662.22,10,596.0,2022-06-13,UAE,Ajman,Cafe,Female,4.0
SL-00268,Arabic tea,3.24,97,314.28,20,251.42,2024-01-21,UAE,Umm Al Quwain,Supermarket,Female,3.1
SL-00269,Camel milk,19.01,15,285.15,0,285.15,2021-09-05,UAE,Umm Al Quwain,Cafe,Female,1.8
SL-00270,Soft drinks,3.31,67,221.77,15,188.5,2025-09-21,UAE,Dubai,Hypermarket,Female,3.0
SL-00271,Juice,8.85,59,522.15,5,496.04,2025-03-08,UAE,Ras Al Khaimah,Online,Male,1.2
SL-00272,Arabic coffee,13.07,93,1215.51,0,1215.51,2020-10-26,UAE,Ajman,Convenience Store,Female,4.0
SL-00273,Camel milk,13.08,90,1177.2,0,1177.2,2025-04-17,UAE,Ras Al Khaimah,Supermarket,Female,1.3
SL-00274,Camel milk,11.45,24,274.8,30,192.36,2025-01-11,UAE,Abu Dhabi,Online,Male,4.6
SL-00275,Arabic tea,6.59,49,322.91,15,274.47,2021-04-30,UAE,Dubai,Cafe,Male,4.4
SL-00276,Soft drinks,5.97,51,304.47,20,243.58,2023-05-07,UAE,Abu Dhabi,Hypermarket,Female,4.0
SL-00277,Juice,8.04,70,562.8,15,478.38,2023-11-18,UAE,Ras Al Khaimah,Online,Female,2.0
SL-00278,Soft drinks,3.1,93,288.3,30,201.81,2020-03-05,UAE,Dubai,Supermarket,Female,2.7
SL-00279,Soft drinks,2.82,13,36.66,20,29.33,2020-07-18,UAE,Dubai,Online,Female,3.8
SL-00280,Soft drinks,4.96,52,257.92,15,219.23,2020-08-19,UAE,Abu Dhabi,Cafe,Male,4.5
SL-00281,Soft drinks,4.02,38,152.76,5,145.12,2023-08-06,UAE,Umm Al Quwain,Cafe,Male,3.4
SL-00282,Soft drinks,3.21,19,60.99,25,45.74,2021-12-18,UAE,Ras Al Khaimah,Hypermarket,Male,2.1
SL-00283,Arabic coffee,11.79,72,848.88,15,721.55,2025-11-18,UAE,Dubai,Convenience Store,Female,3.7
SL-00284,Masala chai,6.48,53,343.44,5,326.27,2022-09-14,UAE,Sharjah,Online,Male,3.2
SL-00285,Arabic tea,3.13,91,284.83,5,270.59,2024-09-02,UAE,Umm Al Quwain,Online,Female,3.2
SL-00286,Laban,5.12,50,256.0,5,243.2,2025-01-16,UAE,Sharjah,Hypermarket,Male,1.3
SL-00287,Arabic tea,3.86,69,266.34,25,199.76,2020-06-10,UAE,Umm Al Quwain,Hypermarket,Male,2.5
SL-00288,Arabic tea,2.36,98,231.28,20,185.02,2023-09-25,UAE,Fujairah,Cafe,Male,1.8
SL-00289,Masala chai,7.79,2,15.58,5,14.8,2022-09-20,UAE,Abu Dhabi,Supermarket,Female,4.0
SL-00290,Arabic coffee,11.04,27,298.08,15,253.37,2025-03-24,UAE,Abu Dhabi,Cafe,Male,2.1
SL-00291,Laban,5.59,40,223.6,10,201.24,2025-04-07,UAE,Sharjah,Cafe,Female,2.9
SL-00292,Arabic tea,6.2,27,167.4,10,150.66,2021-08-20,UAE,Sharjah,Online,Male,4.5
SL-00293,Camel milk,11.13,75,834.75,20,667.8,2022-07-31,UAE,Fujairah,Online,Male,1.8
SL-00294,Juice,7.42,32,237.44,15,201.82,2025-07-02,UAE,Ras Al Khaimah,Convenience Store,Male,4.3
SL-00295,Juice,5.01,46,230.46,5,218.94,2020-08-28,UAE,Abu Dhabi,Cafe,Male,4.7
SL-00296,Laban,3.14,10,31.4,30,21.98,2022-08-05,UAE,Fujairah,Supermarket,Female,2.6
SL-00297,Camel milk,16.49,2,32.98,5,31.33,2025-06-02,UAE,Ras Al Khaimah,Online,Male,3.5
SL-00298,Arabic coffee,9.88,1,9.88,20,7.9,2023-01-30,UAE,Ras Al Khaimah,Online,Male,3.1
SL-00299,Laban,6.91,3,20.73,20,16.58,2021-03-14,UAE,Umm Al Quwain,Online,Female,4.6
SL-00300,Camel milk,14.29,31,442.99,5,420.84,2024-06-13,UAE,Ras Al Khaimah,Cafe,Male,2.4
SL-00301,Camel milk,12.48,52,648.96,15,551.62,2020-11-26,UAE,Ras Al Khaimah,Hypermarket,Other,1.9
SL-00302,Arabic coffee,14.92,84,1253.28,30,877.3,2025-05-03,UAE,Dubai,Supermarket,Male,2.5
SL-00303,Camel milk,15.64,90,1407.6,5,1337.22,2023-09-18,UAE,Dubai,Online,Female,3.6
SL-00304,Laban,6.91,13,89.83,20,71.86,2025-05-01,UAE,Dubai,Hypermarket,Male,4.5
SL-00305,Masala chai,3.23,10,32.3,25,24.23,2023-07-12,UAE,Sharjah,Cafe,Female,1.1
SL-00306,Camel milk,19.54,76,1485.04,5,1410.79,2022-09-11,UAE,Umm Al Quwain,Online,Female,2.2
SL-00307,Laban,6.34,50,317.0,25,237.75,2020-11-17,UAE,Ras Al Khaimah,Convenience Store,Male,4.0
SL-00308,Laban,5.98,45,269.1,0,269.1,2024-06-12,UAE,Dubai,Online,Male,1.3
SL-00309,Arabic tea,3.63,82,297.66,10,267.89,2024-03-17,UAE,Umm Al Quwain,Online,Female,2.4
SL-00310,Juice,5.11,75,383.25,25,287.44,2022-10-06,UAE,Ajman,Supermarket,Female,2.2
SL-00311,Arabic coffee,5.74,35,200.9,5,190.86,2021-03-12,UAE,Ajman,Hypermarket,Female,2.3
SL-00312,Camel milk,8.06,40,322.4,15,274.04,2024-10-31,UAE,Sharjah,Convenience Store,Male,1.3
SL-00313,Juice,7.34,66,484.44,15,411.77,2023-08-21,UAE,Dubai,Supermarket,Male,3.2
SL-00314,Arabic tea,3.93,38,149.34,15,126.94,2022-09-21,UAE,Ajman,Supermarket,Female,3.2
SL-00315,Laban,5.08,88,447.04,15,379.98,2021-08-20,UAE,Abu Dhabi,Hypermarket,Male,2.1
SL-00316,Camel milk,10.01,36,360.36,15,306.31,2022-10-07,UAE,Sharjah,Online,Female,2.4
SL-00317,Arabic coffee,11.25,77,866.25,20,693.0,2024-06-08,UAE,Abu Dhabi,Online,Male,2.2
SL-00318,Masala chai,7.21,49,353.29,30,247.3,2021-07-11,UAE,Umm Al Quwain,Convenience Store,Male,2.7
SL-00319,Masala chai,4.6,89,409.4,5,388.93,2023-07-31,UAE,Ajman,Convenience Store,Male,2.6
SL-00320,Masala chai,6.67,82,546.94,15,464.9,2024-05-28,UAE,Ras Al Khaimah,Hypermarket,Male,2.1
SL-00321,Masala chai,3.57,73,260.61,5,247.58,2020-04-20,UAE,Ras Al Khaimah,Cafe,Male,4.1
SL-00322,Arabic coffee,9.62,91,875.42,5,831.65,2024-08-02,UAE,Ajman,Convenience Store,Female,1.3
SL-00323,Arabic coffee,9.99,82,819.18,10,737.26,2024-03-24,UAE,Abu Dhabi,Convenience Store,Female,3.9
SL-00324,Camel milk,13.39,77,1031.03,15,876.38,2024-09-09,UAE,Ras Al Khaimah,Online,Female,4.7
SL-00325,Laban,3.15,47,148.05,25,111.04,2021-03-23,UAE,Umm Al Quwain,Cafe,Female,4.7
SL-00326,Arabic tea,3.24,86,278.64,10,250.78,2024-06-24,UAE,Abu Dhabi,Cafe,Male,4.9
SL-00327,Arabic tea,3.66,56,204.96,0,204.96,2025-10-25,UAE,Dubai,Supermarket,Male,3.0
SL-00328,Laban,5.32,74,393.68,5,374.0,2025-08-11,UAE,Ajman,Convenience Store,Male,4.1
SL-00329,Soft drinks,3.38,4,13.52,15,11.49,2021-04-20,UAE,Dubai,Convenience Store,Male,4.8
SL-00330,Arabic tea,6.7,19,127.3,10,114.57,2025-06-01,UAE,Sharjah,Convenience Store,Male,1.8
SL-00331,Masala chai,5.38,57,306.66,25,229.99,2021-04-16,UAE,Fujairah,Online,Male,2.2
SL-00332,Camel milk,18.19,83,1509.77,0,1509.77,2025-10-14,UAE,Fujairah,Hypermarket,Female,4.0
SL-00333,Soft drinks,4.21,43,181.03,20,144.82,2022-01-25,UAE,Ajman,Online,Male,2.6
SL-00334,Soft drinks,4.56,56,255.36,15,217.06,2024-10-25,UAE,Dubai,Cafe,Female,2.8
SL-00335,Juice,4.03,28,112.84,5,107.2,2022-02-04,UAE,Sharjah,Supermarket,Female,4.2
SL-00336,Masala chai,4.63,59,273.17,0,273.17,2024-05-10,UAE,Sharjah,Online,Female,3.6
SL-00337,Laban,4.57,15,68.55,10,61.69,2023-05-03,UAE,Sharjah,Online,Female,4.3
SL-00338,Laban,5.36,87,466.32,5,443.0,2024-03-09,UAE,Sharjah,Supermarket,Male,1.5
SL-00339,Arabic coffee,6.41,50,320.5,15,272.42,2025-06-16,UAE,Ras Al Khaimah,Hypermarket,Female,2.7
SL-00340,Arabic coffee,10.37,83,860.71,5,817.67,2023-07-12,UAE,Ras Al Khaimah,Hypermarket,Male,1.6
SL-00341,Arabic tea,4.26,7,29.82,30,20.87,2024-04-21,UAE,Sharjah,Supermarket,Male,1.8
SL-00342,Laban,5.02,64,321.28,15,273.09,2025-06-24,UAE,Fujairah,Online,Male,4.4
SL-00343,Soft drinks,2.33,4,9.32,30,6.52,2023-03-28,UAE,Umm Al Quwain,Hypermarket,Male,2.1
SL-00344,Soft drinks,5.12,73,373.76,25,280.32,2021-04-12,UAE,Umm Al Quwain,Online,Female,1.5
SL-00345,Masala chai,6.88,47,323.36,20,258.69,2022-06-14,UAE,Umm Al Quwain,Supermarket,Female,2.8
SL-00346,Juice,4.61,84,387.24,30,271.07,2022-12-12,UAE,Abu Dhabi,Convenience Store,Female,1.1
SL-00347,Masala chai,7.31,12,87.72,15,74.56,2023-12-07,UAE,Umm Al Quwain,Supermarket,Female,1.9
SL-00348,Arabic tea,5.55,81,449.55,15,382.12,2022-04-27,UAE,Abu Dhabi,Cafe,Male,1.8
SL-00349,Arabic tea,2.3,45,103.5,20,82.8,2023-04-13,UAE,Sharjah,Cafe,Female,2.3
SL-00350,Masala chai,5.86,66,386.76,25,290.07,2024-08-12,UAE,Umm Al Quwain,Supermarket,Male,4.0
SL-00351,Camel milk,19.91,84,1672.44,5,1588.82,2022-10-10,UAE,Fujairah,Hypermarket,Male,3.8
SL-00352,Arabic tea,6.22,51,317.22,15,269.64,2024-03-16,UAE,Abu Dhabi,Cafe,Female,3.5
SL-00353,Juice,4.45,99,440.55,0,440.55,2024-02-20,UAE,Ajman,Cafe,Female,3.8
SL-00354,Juice,9.7,42,407.4,20,325.92,2024-01-07,UAE,Dubai,Supermarket,Female,2.8
SL-00355,Arabic tea,2.32,69,160.08,15,136.07,2023-08-15,UAE,Abu Dhabi,Online,Female,3.0
SL-00356,Arabic tea,3.42,71,242.82,20,194.26,2020-07-17,UAE,Abu Dhabi,Cafe,Female,4.2
SL-00357,Camel milk,9.19,59,542.21,0,542.21,2024-10-18,UAE,Dubai,Hypermarket,Male,1.0
SL-00358,Soft drinks,5.98,17,101.66,25,76.25,2021-01-17,UAE,Sharjah,Hypermarket,Female,4.5
SL-00359,Arabic coffee,8.6,11,94.6,10,85.14,2022-08-17,UAE,Fujairah,Hypermarket,Male,3.5
SL-00360,Juice,7.93,91,721.63,0,721.63,2022-07-15,UAE,Dubai,Hypermarket,Male,1.5
SL-00361,Laban,5.72,2,11.44,0,11.44,2024-09-25,UAE,Fujairah,Convenience Store,Female,5.0
SL-00362,Arabic coffee,6.32,10,63.2,5,60.04,2023-07-07,UAE,Ajman,Supermarket,Female,1.4
SL-00363,Masala chai,7.4,18,133.2,15,113.22,2020-10-07,UAE,Umm Al Quwain,Hypermarket,Female,3.7
SL-00364,Laban,5.25,79,414.75,25,311.06,2021-09-12,UAE,Abu Dhabi,Online,Male,1.9
SL-00365,Juice,7.7,57,438.9,30,307.23,2021-05-19,UAE,Abu Dhabi,Supermarket,Female,1.6
SL-00366,Laban,5.92,45,266.4,15,226.44,2022-10-13,UAE,Sharjah,Hypermarket,Male,3.6
SL-00367,Laban,5.4,93,502.2,20,401.76,2023-05-20,UAE,Sharjah,Supermarket,Female,3.6
SL-00368,Soft drinks,4.07,66,268.62,5,255.19,2022-09-07,UAE,Fujairah,Online,Male,1.2
SL-00369,Juice,6.32,31,195.92,15,166.53,2020-02-19,UAE,Fujairah,Cafe,Male,4.6
SL-00370,Masala chai,7.67,17,130.39,15,110.83,2021-12-08,UAE,Umm Al Quwain,Cafe,Male,3.2
SL-00371,Arabic tea,4.36,99,431.64,0,431.64,2020-06-12,UAE,Dubai,Cafe,Male,2.0
SL-00372,Camel milk,19.38,51,988.38,20,790.7,2024-07-05,UAE,Sharjah,Cafe,Female,2.7
SL-00373,Camel milk,15.69,69,1082.61,20,866.09,2022-04-12,UAE,Abu Dhabi,Convenience Store,Male,1.3
SL-00374,Arabic tea,2.78,42,116.76,15,99.25,2022-09-04,UAE,Ras Al Khaimah,Supermarket,Male,2.7
SL-00375,Camel milk,10.93,56,612.08,0,612.08,2021-12-20,UAE,Ajman,Cafe,Female,2.2
SL-00376,Camel milk,8.15,18,146.7,25,110.03,2025-10-19,UAE,Dubai,Hypermarket,Female,2.4
SL-00377,Arabic tea,6.11,34,207.74,5,197.35,2021-04-28,UAE,Sharjah,Hypermarket,Female,4.5
SL-00378,Arabic tea,6.5,43,279.5,30,195.65,2020-11-11,UAE,Ajman,Convenience Store,Female,2.1
SL-00379,Juice,6.73,47,316.31,0,316.31,2021-02-25,UAE,Ajman,Cafe,Male,1.6
SL-00380,Laban,5.7,15,85.5,5,81.22,2020-02-20,UAE,Fujairah,Cafe,Male,4.4
SL-00381,Soft drinks,2.18,47,102.46,15,87.09,2024-09-13,UAE,Abu Dhabi,Hypermarket,Female,4.4
SL-00382,Soft drinks,3.29,54,177.66,25,133.25,2021-05-04,UAE,Sharjah,Convenience Store,Female,3.3
SL-00383,Laban,5.69,7,39.83,5,37.84,2020-10-09,UAE,Abu Dhabi,Cafe,Other,4.8
SL-00384,Juice,9.2,100,920.0,30,644.0,2024-02-20,UAE,Sharjah,Convenience Store,Male,2.8
SL-00385,Soft drinks,3.17,39,123.63,25,92.72,2025-07-13,UAE,Ras Al Khaimah,Hypermarket,Male,3.4
SL-00386,Arabic tea,5.88,94,552.72,20,442.18,2020-04-07,UAE,Umm Al Quwain,Hypermarket,Male,4.7
SL-00387,Soft drinks,4.17,82,341.94,30,239.36,2024-03-21,UAE,Fujairah,Supermarket,Female,1.0
SL-00388,Arabic tea,5.69,40,227.6,0,227.6,2020-09-02,UAE,Abu Dhabi,Cafe,Other,2.7
SL-00389,Soft drinks,4.85,12,58.2,0,58.2,2025-02-20,UAE,Abu Dhabi,Cafe,Male,4.6
SL-00390,Arabic coffee,5.85,13,76.05,20,60.84,2024-11-16,UAE,Abu Dhabi,Online,Male,3.3
SL-00391,Arabic coffee,14.64,31,453.84,10,408.46,2023-08-29,UAE,Sharjah,Convenience Store,Female,2.6
SL-00392,Masala chai,5.26,30,157.8,0,157.8,2021-09-28,UAE,Abu Dhabi,Hypermarket,Female,3.3
SL-00393,Camel milk,9.97,60,598.2,10,538.38,2022-04-30,UAE,Ajman,Supermarket,Female,4.9
SL-00394,Juice,5.85,34,198.9,30,139.23,2020-06-14,UAE,Dubai,Supermarket,Male,3.7
SL-00395,Soft drinks,5.34,42,224.28,5,213.07,2020-07-19,UAE,Dubai,Hypermarket,Female,2.6
SL-00396,Arabic coffee,7.99,23,183.77,0,183.77,2021-01-22,UAE,Ajman,Online,Female,3.2
SL-00397,Juice,4.61,18,82.98,0,82.98,2021-06-19,UAE,Dubai,Supermarket,Female,4.9
SL-00398,Soft drinks,5.29,48,253.92,25,190.44,2020-11-03,UAE,Fujairah,Supermarket,Female,2.0
SL-00399,Camel milk,19.97,26,519.22,25,389.41,2023-09-20,UAE,Ajman,Hypermarket,Male,4.4
SL-00400,Camel milk,8.51,60,510.6,0,510.6,2025-07-25,UAE,Abu Dhabi,Cafe,Male,3.9
SL-00401,Camel milk,12.59,55,692.45,5,657.83,2024-12-31,UAE,Sharjah,Hypermarket,Female,2.1
SL-00402,Soft drinks,2.14,80,171.2,20,136.96,2025-05-16,UAE,Abu Dhabi,Convenience Store,Female,4.5
SL-00403,Camel milk,9.05,50,452.5,5,429.88,2022-10-17,UAE,Ajman,Hypermarket,Female,4.2
SL-00404,Arabic coffee,14.94,70,1045.8,30,732.06,2025-06-08,UAE,Dubai,Online,Female,2.4
SL-00405,Masala chai,7.56,65,491.4,10,442.26,2022-06-16,UAE,Ajman,Convenience Store,Male,2.3
SL-00406,Camel milk,18.75,100,1875.0,10,1687.5,2022-08-11,UAE,Dubai,Online,Female,4.1
SL-00407,Soft drinks,2.4,85,204.0,5,193.8,2020-08-17,UAE,Sharjah,Cafe,Female,4.7
SL-00408,Arabic tea,6.98,29,202.42,20,161.94,2021-12-12,UAE,Umm Al Quwain,Online,Male,4.4
SL-00409,Soft drinks,2.95,41,120.95,30,84.67,2023-12-11,UAE,Fujairah,Convenience Store,Female,1.1
SL-00410,Laban,5.25,73,383.25,5,364.09,2020-06-04,UAE,Umm Al Quwain,Online,Female,1.7
SL-00411,Camel milk,8.67,78,676.26,5,642.45,2022-04-05,UAE,Dubai,Cafe,Male,2.3
SL-00412,Arabic tea,2.65,92,243.8,5,231.61,2021-08-03,UAE,Umm Al Quwain,Convenience Store,Male,1.6
SL-00413,Arabic tea,2.55,68,173.4,30,121.38,2024-06-08,UAE,Sharjah,Supermarket,Male,4.8
SL-00414,Laban,3.4,39,132.6,10,119.34,2025-06-18,UAE,Abu Dhabi,Hypermarket,Female,2.7
SL-00415,Arabic coffee,8.17,91,743.47,20,594.78,2021-12-19,UAE,Fujairah,Cafe,Female,1.9
SL-00416,Juice,5.84,89,519.76,10,467.78,2024-05-22,UAE,Abu Dhabi,Hypermarket,Female,4.8
SL-00417,Arabic tea,6.97,73,508.81,0,508.81,2022-06-23,UAE,Abu Dhabi,Cafe,Male,4.2
SL-00418,Arabic coffee,10.66,64,682.24,5,648.13,2021-11-18,UAE,Sharjah,Supermarket,Male,4.9
SL-00419,Arabic coffee,13.85,12,166.2,30,116.34,2022-10-19,UAE,Fujairah,Convenience Store,Male,2.1
SL-00420,Arabic coffee,5.68,33,187.44,30,131.21,2024-09-14,UAE,Dubai,Supermarket,Male,2.8
SL-00421,Soft drinks,5.54,64,354.56,15,301.38,2022-07-12,UAE,Sharjah,Cafe,Male,4.3
SL-00422,Soft drinks,3.81,5,19.05,10,17.14,2023-11-01,UAE,Dubai,Convenience Store,Male,1.4
SL-00423,Soft drinks,5.55,21,116.55,25,87.41,2023-10-16,UAE,Dubai,Cafe,Female,4.9
SL-00424,Laban,6.94,62,430.28,25,322.71,2024-11-13,UAE,Dubai,Online,Female,1.7
SL-00425,Soft drinks,2.21,43,95.03,5,90.28,2022-12-22,UAE,Abu Dhabi,Online,Female,3.9
SL-00426,Arabic coffee,7.82,31,242.42,0,242.42,2021-09-21,UAE,Dubai,Online,Female,4.4
SL-00427,Camel milk,12.33,55,678.15,0,678.15,2022-04-27,UAE,Sharjah,Cafe,Male,1.4
SL-00428,Soft drinks,4.55,11,50.05,15,42.54,2025-06-26,UAE,Umm Al Quwain,Supermarket,Male,2.6
SL-00429,Arabic coffee,7.65,83,634.95,20,507.96,2022-02-03,UAE,Ajman,Hypermarket,Male,2.5
SL-00430,Juice,4.27,57,243.39,15,206.88,2021-09-11,UAE,Sharjah,Hypermarket,Female,3.3
SL-00431,Arabic tea,5.48,13,71.24,0,71.24,2022-07-20,UAE,Fujairah,Convenience Store,Female,2.7
SL-00432,Laban,3.24,50,162.0,30,113.4,2025-04-28,UAE,Ras Al Khaimah,Online,Female,3.7
SL-00433,Laban,6.53,61,398.33,10,358.5,2025-08-18,UAE,Dubai,Online,Female,3.9
SL-00434,Laban,6.6,74,488.4,25,366.3,2021-12-09,UAE,Ras Al Khaimah,Hypermarket,Male,4.0
SL-00435,Soft drinks,5.89,25,147.25,5,139.89,2022-04-07,UAE,Dubai,Online,Male,3.7
SL-00436,Arabic tea,5.14,77,395.78,10,356.2,2023-08-28,UAE,Sharjah,Supermarket,Male,3.2
SL-00437,Arabic tea,3.38,59,199.42,30,139.59,2021-04-05,UAE,Dubai,Cafe,Female,4.1
SL-00438,Juice,4.9,73,357.7,20,286.16,2021-02-17,UAE,Ras Al Khaimah,Supermarket,Female,3.3
SL-00439,Arabic tea,3.43,69,236.67,10,213.0,2025-04-21,UAE,Ajman,Convenience Store,Male,2.9
SL-00440,Camel milk,10.07,52,523.64,5,497.46,2024-06-09,UAE,Ras Al Khaimah,Cafe,Female,2.6
SL-00441,Masala chai,6.45,7,45.15,25,33.86,2023-05-26,UAE,Ajman,Convenience Store,Female,1.1
SL-00442,Masala chai,4.4,63,277.2,30,194.04,2023-05-15,UAE,Fujairah,Supermarket,Female,1.9
SL-00443,Arabic coffee,9.43,42,396.06,10,356.45,2024-12-14,UAE,Fujairah,Online,Female,1.4
SL-00444,Soft drinks,5.65,53,299.45,25,224.59,2025-10-11,UAE,Ajman,Cafe,Female,4.3
SL-00445,Arabic tea,2.79,40,111.6,25,83.7,2020-04-28,UAE,Ras Al Khaimah,Online,Male,4.4
SL-00446,Soft drinks,2.77,26,72.02,30,50.41,2024-01-16,UAE,Dubai,Hypermarket,Male,1.2
SL-00447,Arabic coffee,6.99,48,335.52,30,234.86,2020-05-05,UAE,Ajman,Cafe,Male,4.7
SL-00448,Soft drinks,3.49,77,268.73,15,228.42,2021-10-31,UAE,Abu Dhabi,Online,Female,2.4
SL-00449,Arabic tea,6.47,96,621.12,30,434.78,2021-10-29,UAE,Fujairah,Supermarket,Male,2.5
SL-00450,Arabic tea,4.86,28,136.08,30,95.26,2024-08-04,UAE,Abu Dhabi,Hypermarket,Female,2.1
SL-00451,Laban,3.08,100,308.0,30,215.6,2021-12-10,UAE,Fujairah,Supermarket,Male,1.5
SL-00452,Laban,6.2,29,179.8,10,161.82,2023-02-01,UAE,Ras Al Khaimah,Convenience Store,Female,3.8
SL-00453,Juice,9.37,45,421.65,15,358.4,2024-06-14,UAE,Sharjah,Hypermarket,Male,3.7
SL-00454,Laban,3.41,66,225.06,25,168.79,2023-03-03,UAE,Umm Al Quwain,Convenience Store,Female,3.4
SL-00455,Masala chai,6.42,62,398.04,0,398.04,2022-12-05,UAE,Sharjah,Convenience Store,Female,4.4
SL-00456,Arabic coffee,12.11,84,1017.24,10,915.52,2020-08-20,UAE,Abu Dhabi,Hypermarket,Female,2.0
SL-00457,Arabic tea,6.29,77,484.33,15,411.68,2025-07-30,UAE,Fujairah,Convenience Store,Female,3.9
SL-00458,Masala chai,4.3,54,232.2,15,197.37,2022-02-16,UAE,Ajman,Supermarket,Female,5.0
SL-00459,Masala chai,6.63,29,192.27,25,144.2,2025-09-08,UAE,Ras Al Khaimah,Online,Female,3.7
SL-00460,Masala chai,7.23,85,614.55,20,491.64,2022-11-25,UAE,Abu Dhabi,Convenience Store,Male,1.5
SL-00461,Arabic coffee,13.08,98,1281.84,5,1217.75,2022-07-03,UAE,Fujairah,Convenience Store,Female,1.9
SL-00462,Arabic coffee,13.71,54,740.34,30,518.24,2021-04-27,UAE,Sharjah,Convenience Store,Male,2.2
SL-00463,Juice,4.32,82,354.24,20,283.39,2025-08-11,UAE,Ras Al Khaimah,Cafe,Male,4.6
SL-00464,Camel milk,18.41,49,902.09,20,721.67,2021-07-16,UAE,Sharjah,Online,Male,4.4
SL-00465,Soft drinks,3.37,73,246.01,15,209.11,2020-11-27,UAE,Abu Dhabi,Convenience Store,Female,1.7
SL-00466,Juice,6.0,23,138.0,10,124.2,2021-11-21,UAE,Fujairah,Supermarket,Male,2.1
SL-00467,Laban,6.06,63,381.78,30,267.25,2024-10-24,UAE,Umm Al Quwain,Supermarket,Male,2.7
SL-00468,Juice,6.57,62,407.34,15,346.24,2020-02-27,UAE,Dubai,Supermarket,Female,3.9
SL-00469,Masala chai,6.78,68,461.04,5,437.99,2023-11-11,UAE,Dubai,Supermarket,Female,2.0
SL-00470,Masala chai,3.64,50,182.0,20,145.6,2023-05-06,UAE,Ras Al Khaimah,Convenience Store,Male,4.3
SL-00471,Masala chai,5.28,67,353.76,20,283.01,2021-07-02,UAE,Ras Al Khaimah,Convenience Store,Male,3.7
SL-00472,Masala chai,7.98,63,502.74,10,452.47,2024-07-10,UAE,Umm Al Quwain,Hypermarket,Male,4.6
